,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MRPL53,20.9557008736799,-0.144921322178063,0.254712770247341,0.683507464445491,0.710523162124931,0.999822123505485
MRPL54,10.7880352560373,0.0330533360577252,0.357595592648189,0.240421858454468,0.886733379003486,0.999822123505485
MRPL55,16.7067845017628,-0.0944893115721949,0.335371928238707,0.141585070808354,0.931655157539739,0.999822123505485
MRPL58,12.7969365151569,-0.111584907180473,0.330888747794194,0.229405978302211,0.891630928641932,0.999822123505485
MRPL9,18.7675570037315,-0.114275983230715,0.271629799353702,0.204579192685998,0.902768075476196,0.999822123505485
MRPS10,9.06031874003811,-0.140919896427671,0.3849956336097,0.167102705939662,0.919843848744929,0.999822123505485
MRPS11,16.3457028712341,-0.166843961092903,0.295511056781473,0.363856916187601,0.833660979977978,0.999822123505485
MRPS12,22.5825804188559,-0.2335226775715,0.263993953705587,1.30663483403055,0.520316802668123,0.999822123505485
MRPS15,23.7565398334654,0.0967993560172656,0.244154371352586,0.176493716229189,0.915534841620326,0.999822123505485
MRPS16,34.6210260832965,-0.109103829963415,0.201323727910618,0.558411514804078,0.756384255543402,0.999822123505485
MRPS17,5.70279151933107,-0.184566476758933,0.469756006278291,0.429028521382989,0.80693330422294,0.999822123505485
MRPS18A,31.5267105545481,0.261358448966555,0.223193213834967,1.39462170189187,0.497922492835863,0.999822123505485
MRPS18B,20.2863310377585,0.0410965239322497,0.254152367806915,0.363308273013786,0.833889702551283,0.999822123505485
MRPS2,9.56069956002125,-0.243241924263738,0.374968447108139,0.431679848257403,0.805864290977709,0.999822123505485
MRPS21,10.4647209264915,-0.188773177792893,0.350216631371793,0.368952880036289,0.831539530724879,0.999822123505485
MRPS22,26.202520128933,-0.0397894959772097,0.228124115816755,0.0554044183258,0.972677978266663,0.999822123505485
MRPS23,14.3263507699434,-0.321790502348351,0.304911652829957,1.1559801023207,0.56102486536083,0.999822123505485
MRPS24,52.9713474595019,-0.180705061098751,0.184012873169802,1.04190377179434,0.593954901503162,0.999822123505485
MRPS25,6.82315994711741,-0.685685441590244,0.458522225773978,2.31400729995127,0.314426903872181,0.999822123505485
MRPS26,9.03926341181105,-0.307137614323002,0.403400329468924,0.639857556197434,0.726200756630487,0.999822123505485
MRPS27,9.17244073803964,0.076162428576823,0.384469231090166,0.355105027825395,0.837317027387918,0.999822123505485
MRPS28,7.60073085198148,-0.0124892371296366,0.438352381136549,0.233139381245429,0.889968072386276,0.999822123505485
MRPS30,11.6919446161611,-0.186766787805275,0.33579584624759,0.458612275995037,0.795085090485958,0.999822123505485
MRPS33,20.6753664510356,-0.281125267939465,0.277826601375933,1.02710775775894,0.598365277915343,0.999822123505485
MRPS34,36.2916467755626,-0.250961011449061,0.1978883556154,1.63871917063247,0.440713803741353,0.999822123505485
MRPS35,15.5952828663881,-0.184776007067167,0.295000376465964,0.448209129782391,0.799231558438939,0.999822123505485
MRPS36,5.10457363902904,-0.0580003176609551,0.512302599238755,0.042031733412415,0.979203427713096,0.999822123505485
MRPS5,15.7611966992206,-0.152912623923328,0.29404137000901,0.520805100973611,0.770741261077224,0.999822123505485
MRPS6,5.93629132628463,-0.390023072023317,0.479695899099742,0.663137991554542,0.71779662957181,0.999822123505485
MRPS7,24.5813823946578,0.0308904399002917,0.252926333726122,0.016283826244802,0.991891142479463,0.999822123505485
MRPS9,8.28011877667072,-0.0201972176539456,0.394024377108722,0.0039233176645368,0.998040263962924,0.999822123505485
MRRF,12.4565215531448,0.0124481186115591,0.328262287772001,0.139005170042971,0.932857721924185,0.999822123505485
MRS2,10.2792158994231,-0.266121615646706,0.35819037417579,0.830996519289855,0.660011341746497,0.999822123505485
MRTO4,11.8468245847738,-0.274085727423,0.339382933975372,0.660916034396884,0.718594529393957,0.999822123505485
MSANTD3,4.9504079675622,-0.841893219038793,0.545212745775361,2.45740176912852,0.292672546238347,0.999822123505485
MSH2,13.2850751387404,0.05328081296015,0.315728807203379,0.116166376763239,0.943571449989939,0.999822123505485
MSH5,5.58977808737343,0.107692768620522,0.504332352980859,0.603785848522108,0.739417234297647,0.999822123505485
MSH6,14.2860384448102,-0.341907804119832,0.313708471503488,1.39351227683295,0.498198773302373,0.999822123505485
MSI2,5.22434301484783,0.0536630232687809,0.489822225767073,0.318940707941671,0.852595243085202,0.999822123505485
MSL1,49.0260997647011,-0.150718175398851,0.171808886245801,0.770784297624438,0.680183850609072,0.999822123505485
MSL2,7.66255586289804,0.360106520322098,0.431346926659789,1.25401017191733,0.534189258600087,0.999822123505485
MSL3,4.91149539762222,0.332867700499209,0.506871634479357,0.781531165405262,0.676538729832956,0.999822123505485
MSMO1,9.0941761783581,0.716388453116567,0.395187335985804,3.27889447286707,0.194087297031417,0.999822123505485
MSN,26.6545900426613,-0.254481485402875,0.228036483335854,1.26092870950725,0.532344546883615,0.999822123505485
MSRB1,4.91344439310613,-0.0720866829505984,0.537707075315627,0.587346003131955,0.745520235538701,0.999822123505485
MST1R,14.1127835988219,0.251686411457717,0.32358392500825,1.25198937361549,0.534729275743897,0.999822123505485
MSTO1,8.05272662692352,-0.253974751331547,0.413090551801583,0.564443388571846,0.754106484901492,0.999822123505485
MT-ATP6,277.220764483884,0.22625310721292,0.144403301255423,4.51076363451851,0.104833508850741,0.802800505513596
MT-ATP8,898.841383036272,0.311697959141997,0.259094101609691,1.58496931014639,0.452718547257657,0.999822123505485
MT-CO1,1136.34918820276,0.0872510517577324,0.0829647554144748,8.44641026803779,0.0146516087975064,0.231085477614557
MT-CO2,448.64206560095,0.174422133178482,0.175065946218751,0.992535263272643,0.608798685479448,0.999822123505485
MT-CO3,983.761711329289,0.273230522499683,0.155411787524526,4.99895948240155,0.0821277151775854,0.701877393551638
MT-CYB,183.355438411851,0.292508850040514,0.13367900036799,4.79874506045208,0.090774893925453,0.74379213219133
MT-ND1,83.5542990837085,0.694315522739229,0.270636629269497,6.68834929668306,0.0352893292477011,0.414751807837846
MT-ND2,138.011039686475,0.628170268582177,0.253495657973511,6.12382997549498,0.0467979917760453,0.498087716665321
MT-ND3,264.180793573954,0.368362476713382,0.17785872201255,4.91726134644904,0.0855520194674661,0.716424614192481
MT-ND4,744.915176033728,0.452640501029897,0.173998017036026,7.90548461128134,0.0192019718319547,0.278337153602238
MT-ND4L,895.957618247778,0.530419432499275,0.222601086743282,6.17024012644163,0.0457245437346504,0.490089827916464
MT-ND5,167.595813103522,0.501706824155535,0.201973366465602,6.1970215000143,0.0451163418992456,0.486138565455942
MT-ND6,148.014087249381,0.350093187216829,0.163877896137469,5.75588532206302,0.0562503699499345,0.565672618847668
MT-RNR1,96.8109018382021,0.0817906105628985,0.329341515846085,0.236519926205574,0.888465054458145,0.999822123505485
MT-RNR2,80.4872049731235,0.574701795396316,0.320574888012551,4.32333319240119,0.115133080700805,0.846966298088772
MT1F,9.07899181654897,-4.21647458826225,0.719934497515155,66.1883647596359,4.24013036440327e-15,8.06684801827722e-13
MT1G,15.1067904741487,-7.58260019012477,1.05780935408914,139.497192389176,5.11174937067322e-31,7.78008254216465e-28
MT2A,27.1392185376517,-0.0840471712688173,1.11766913979919,0.0159813979564234,0.992041141790425,0.999822123505485
MTA1,9.19570942369749,0.0331683861725378,0.392382333622013,0.29924427130269,0.861033268738265,0.999822123505485
MTA2,18.3440705843853,0.0670671985431069,0.271763754292317,0.069393944074136,0.965898066038145,0.999822123505485
MTAP,32.0183386333419,0.25683957781401,0.208887981650775,1.62566540135204,0.443599699607447,0.999822123505485
MTATP6P1,24.6085488917546,0.148310923278693,0.240084204128165,0.60275936735863,0.739796830632915,0.999822123505485
MTCH1,39.3491608054743,-0.164251883248544,0.186269399106401,0.803828419958457,0.669038140024311,0.999822123505485
MTCH2,26.4634786788721,-0.345831773134299,0.243392084311446,2.14887973885018,0.341488980159332,0.999822123505485
MTCL1,27.1534745510573,0.02431138614912,0.22687324063623,0.241024515658928,0.886466221127016,0.999822123505485
MTDH,14.860172388332,0.0321948429363094,0.307479449538602,0.115217740194474,0.944019109339405,0.999822123505485
MTERF4,5.15115419313131,-0.532015992160058,0.518698679422778,1.86562225266069,0.393446127554634,0.999822123505485
MTF2,8.56351265963762,0.872335322515624,0.444404862763725,4.0704288016149,0.130652467506384,0.893721597953785
MTFP1,14.928675398269,-0.126543310811454,0.296604813838055,0.32499070830594,0.8500200392793,0.999822123505485
MTG2,15.665582375887,0.0654155676179634,0.303340193210297,0.0671649309298203,0.966975165886718,0.999822123505485
MTHFD1,21.7061930494436,-0.112456693265661,0.253593142550793,0.629499780218097,0.729971424512677,0.999822123505485
MTHFD2,27.2594839435333,0.215749590823916,0.231849807612783,1.06212963892729,0.587978545223908,0.999822123505485
MTHFS,13.9577717435988,-0.968692715397815,0.349375348313425,8.32233702627526,0.0155893309348168,0.240423222509569
MTIF2,5.96022048660613,-0.261555447795633,0.477339479481903,0.302024223552131,0.859837284439496,0.999822123505485
MTLN,20.5396089589626,-0.184909681390337,0.291441938029039,0.532734528967723,0.766157693314001,0.999822123505485
MTMR1,5.63591578229625,0.0728244769190526,0.488966085626286,0.0265187231495787,0.986828156521507,0.999822123505485
MTMR14,5.42193214583602,0.0851830383015533,0.501845885800226,0.0573638758304966,0.971725484353605,0.999822123505485
MTMR2,6.01448739399983,0.0132913354652166,0.467660899314224,0.00311246351719774,0.998444978542127,0.999822123505485
MTO1,5.62732971217015,-0.408645721490134,0.515019915053693,0.95286714591365,0.620994177588324,0.999822123505485
MTPN,18.7527560442275,-0.370616663207443,0.274161477966628,2.2770916038107,0.320284440351818,0.999822123505485
MTREX,11.4005097798316,0.42909677082251,0.343780388611141,1.58962746705226,0.451665357201224,0.999822123505485
MTRR,10.8750863184194,-0.129026052105048,0.377229305190856,0.628609836727726,0.730296313449216,0.999822123505485
MTX1,12.0876352582973,-0.29227789825792,0.349807991545025,0.767373578228508,0.681344798370509,0.999822123505485
MTX2,13.017957209903,-0.0773947773344924,0.330251358219328,0.0573637738689712,0.971725533892912,0.999822123505485
MUC20,12.6311909128111,-1.59596003641541,0.359062355937241,22.3327315812995,1.4141938823714e-05,0.000699968484217649
MUC20-OT1,14.6853139749677,-0.187273056319383,0.304814937562237,1.02134362576705,0.600092293627179,0.999822123505485
MUS81,5.24102017400094,0.339278630533444,0.515940496652092,0.443432785847492,0.801142541812513,0.999822123505485
MVB12A,5.67519794282418,-0.293382644759642,0.481832016623657,0.372482744084451,0.830073214332822,0.999822123505485
MVD,8.37073480621721,0.776413363164784,0.42159138175847,3.57562938198214,0.167325428185953,0.999822123505485
MVP,26.668935923016,0.106374075202129,0.255455844485696,0.241043003336998,0.886458026813832,0.999822123505485
MX1,112.503214564358,1.44905106708066,0.691639705700926,3.61194590953902,0.164314508194055,0.999822123505485
MX2,21.6375423003456,1.68388738194889,0.903838596856012,3.3337169414266,0.188839379206658,0.999822123505485
MYADM,10.0531406976804,-0.318088595097556,0.365391365288287,1.5711510558065,0.455857267696355,0.999822123505485
MYBBP1A,4.83696324460316,-0.132795390734037,0.536075426719687,0.0642549876651728,0.96838311133421,0.999822123505485
MYBL2,23.8709604730264,0.640000691789796,0.249866220420822,12.0475457285201,0.00242052005229044,0.0606770651253251
MYC,38.958549977995,-0.375113575309703,0.213853735743676,3.40274126247292,0.182433303827282,0.999822123505485
MYCBP,5.42264894605939,0.284273399552172,0.502946175625468,0.360775535679267,0.834946383275009,0.999822123505485
MYD88,16.9947545303524,0.68430724882049,0.506496503271646,5.3183395458768,0.0700063187647808,0.639937640600579
MYDGF,13.9359432348613,-0.0108310177930826,0.318476515484412,0.637682787967776,0.726990845284499,0.999822123505485
MYEOV,12.9188546476878,0.425445069093105,0.328481726575427,1.69964294647676,0.427491243764042,0.999822123505485
MYH14,9.32344865091808,-0.0573563325165188,0.373114487569109,0.0262873498941261,0.986942325946891,0.999822123505485
MYH9,46.5759347094796,-0.509450852730798,0.210508845513193,5.85510247658149,0.0535279549942586,0.549496430387524
MYL12A,96.6923914544734,-0.117471535821607,0.133547897046951,0.946816848733292,0.622875621638232,0.999822123505485
MYL12B,163.628320338979,-0.0994089010111024,0.120214469933507,0.713023850828492,0.70011412226891,0.999822123505485
MYL6,508.601137591852,-0.392284382322847,0.115879022499628,11.883032325003,0.00262804209001254,0.064775385603224
MYL6B,11.8999300281287,-0.0703072757180758,0.333651936638355,0.0461432921074945,0.977192469281,0.999822123505485
MYNN,6.35312805257085,0.0687173638889901,0.471192570352358,0.138809206169405,0.9329491296086,0.999822123505485
MYO10,10.0441001297416,0.060358157891588,0.382831333972915,0.126743587352415,0.938594445330588,0.999822123505485
MYO19,19.9323115521076,0.0801419308328088,0.267919410698303,1.60810318805559,0.447512148554544,0.999822123505485
MYO1B,12.1642451555993,-0.378945700886691,0.334735275111769,1.4221885461785,0.491106498694497,0.999822123505485
MYO1C,11.9491307735383,-0.1959026328674,0.351238162095889,0.497856334495339,0.779635974771193,0.999822123505485
MYO1D,5.3752481977973,-0.163930672622997,0.53919102138407,1.2545036867203,0.534057459708579,0.999822123505485
MYO1E,30.202418385659,-0.229142085361015,0.26605085487915,4.5526504186614,0.102660771238126,0.791137690250269
MYO5B,12.0218173801888,-0.305484887882363,0.337205013427053,1.20113383606756,0.548500593056662,0.999822123505485
MYO6,26.58365958818,-0.00542850664530106,0.223877562412415,0.236315516733875,0.888555864434873,0.999822123505485
MYOF,37.8770451699361,-0.419924609363663,0.197101666339018,4.70899908712715,0.0949410084860804,0.756868720798115
MYRF,5.61740274217738,0.105304778118983,0.472856117759928,0.235911628083805,0.888735321368717,0.999822123505485
MZT2A,21.6350578525394,0.283903806234952,0.250093469258777,1.28480333239926,0.526027563145713,0.999822123505485
MZT2B,53.2375483536493,0.111588987833343,0.20159989188834,0.712346089332272,0.700351417671578,0.999822123505485
N,43039.7795781765,2.24750312889025,0.764346761237201,12.9981839673333,0.00150480496029666,0.0407166782146047
N4BP1,12.0374727491802,1.1230144728924,0.449853159247055,12.045337926344,0.0024231935423726,0.0606770651253251
N4BP2L2,8.89032140912392,0.395552477669168,0.402336983386017,1.78670123819405,0.409282104316334,0.999822123505485
NAA10,20.1368497341552,-0.235084842818331,0.26494549250818,1.14119961695297,0.565186333457002,0.999822123505485
NAA15,10.2038705161381,0.142189974928784,0.369584054679528,0.286571982929864,0.866506220072603,0.999822123505485
NAA20,6.3674808210086,-0.553411543784778,0.455024001827606,1.63993147374551,0.440446745330349,0.999822123505485
NAA25,7.52843166482151,-0.0450259466384048,0.4399152948092,0.283504119972747,0.867836401182457,0.999822123505485
NAA38,11.852408367845,0.39000849521199,0.343435668771644,1.58875881609853,0.451861569579808,0.999822123505485
NAA40,5.88772057395828,0.221499595662741,0.474900784081399,0.615844369563057,0.734972507830188,0.999822123505485
NAA50,37.9634458704054,0.015857161153122,0.18981199926714,0.226071026604131,0.893118941950044,0.999822123505485
NAA60,6.06982525449261,0.40329114936571,0.492256984468134,0.756094901477653,0.685197986743758,0.999822123505485
NAB1,8.78113657330652,0.0669650285482671,0.410226359524865,0.216458802920975,0.897421702965873,0.999822123505485
NABP1,8.68741620185385,0.1579687705705,0.404736348415931,0.188137988685483,0.9102199600464,0.999822123505485
NABP2,10.9559253725198,-0.226688859684706,0.352330108210019,0.560214229158682,0.755702790333787,0.999822123505485
NACA,101.813095015564,-0.129023530506141,0.124726245911753,1.86421834894746,0.393722404749649,0.999822123505485
NACC1,12.1901286893666,0.0279299620977706,0.341781442244398,0.0895181485542835,0.956227833965224,0.999822123505485
NADK,9.08945407800189,-0.153870993382877,0.41081591909289,0.73439588301941,0.69267252282885,0.999822123505485
NADSYN1,11.2497982056082,-0.0876668771216684,0.348471419487547,0.0638421093842609,0.968583044147615,0.999822123505485
NAE1,13.9479716633031,-0.0489036094109002,0.309490903628555,0.0313917610455547,0.984426657856301,0.999822123505485
NAGK,12.4798087836102,-0.375436853220548,0.346791083971968,1.2129940182298,0.545257559826701,0.999822123505485
NAMPT,61.5957637456703,0.0119992659701779,0.340292989082483,0.00414264296979638,0.997930822221092,0.999822123505485
NANS,7.76931018496094,0.143700966002542,0.408309098472685,0.128134392379025,0.93794197128667,0.999822123505485
NAP1L1,47.1578930852621,0.133119531429516,0.187332590890587,0.592813102441795,0.743485101792942,0.999822123505485
NAP1L4,38.323576865539,0.0507022105287754,0.193361797023375,0.364397276278162,0.833435771841401,0.999822123505485
NAPA,35.4977792676924,0.377102810108477,0.357134147647137,1.14363471696561,0.564498609587191,0.999822123505485
NAPG,4.91798828650489,-0.0875760364215461,0.513229135665956,0.0914474829309455,0.955305837130775,0.999822123505485
NAPRT,21.148346225366,0.213719013603621,0.27403327639412,0.66533791079825,0.717007516338488,0.999822123505485
NARS1,35.5371335138196,0.0546496293533499,0.196329301492189,0.0783813537729827,0.961567342997965,0.999822123505485
NASP,54.2259855428236,0.548734874516381,0.173285729081714,11.0160216792419,0.00405416374976448,0.0907417239285519
NAT10,15.6388423672943,0.0285641057760243,0.298805762248074,0.687206806428868,0.709210142744306,0.999822123505485
NAT14,10.4316285334715,-0.356245456324264,0.358982509227823,1.36330738248925,0.505779896620654,0.999822123505485
NAT9,10.4619316472492,-0.535753151573277,0.357566098671351,2.54670572490507,0.27989160872608,0.999822123505485
NAXE,25.4542023294313,-0.232233968773087,0.236098280737785,1.03674110140176,0.595490078746502,0.999822123505485
NBDY,4.73288132969825,-0.4824406634043,0.527982575676065,0.856206929941543,0.651743978638452,0.999822123505485
NBL1,9.49216898870884,0.0942238043337093,0.375852767683441,0.200766952508523,0.90449050089367,0.999822123505485
NBN,8.02439899889713,0.46735833886992,0.442193490424754,3.04071656583309,0.218633540255454,0.999822123505485
NBR1,10.1205331659291,0.58313672106763,0.35826349035342,2.69128868497418,0.260371885130092,0.999822123505485
NCAPD2,12.611934821057,1.61466171995184,0.371246144835228,19.4575177826889,5.95461514566085e-05,0.00251747895880439
NCAPD3,11.237390615193,0.35737931115257,0.351625909355116,1.02980445088323,0.597559017831116,0.999822123505485
NCAPG,6.96570840931607,1.68978562052734,0.500600080119562,13.3683105962863,0.00125057066713071,0.0346067010067808
NCAPG2,7.0720302243593,0.93446904733094,0.446434678602927,4.47326135781079,0.106817802218747,0.808273707406088
NCAPH,10.668945907037,1.30248856901226,0.389274043643482,11.7806286813973,0.00276610706021508,0.067630762179074
NCAPH2,11.0832613313746,0.612724428844121,0.355959851921897,3.19165782469857,0.202740404807024,0.999822123505485
NCBP1,4.75364202599626,0.18985466387942,0.550430649500254,1.17879402067176,0.554661639153741,0.999822123505485
NCBP2,12.5939533846487,-0.352588388050403,0.329173933358088,1.32652126777337,0.515168816045081,0.999822123505485
NCBP2AS2,6.33663565075703,-0.21546592695813,0.448274711195463,0.767774187567298,0.681208335493459,0.999822123505485
NCDN,5.59839635091948,-0.571371465657376,0.492773518382465,2.10860464242438,0.348435438538839,0.999822123505485
NCEH1,40.5836381049142,-0.145729505348761,0.252494040236241,0.943117239151036,0.62402888627579,0.999822123505485
NCK1,28.6321574086433,0.0614281626818008,0.301057956134958,0.0965414421747965,0.952875788586623,0.999822123505485
NCK2,10.1840705435304,-0.304989962453437,0.368208286756251,0.781119699771345,0.676677930370194,0.999822123505485
NCKAP1,9.25233082796626,0.228948370594515,0.409371990859754,0.31357177564584,0.854887080957413,0.999822123505485
NCL,167.889503390201,0.0104548923895176,0.129779061271078,0.503813856223957,0.777317081070671,0.999822123505485
NCLN,7.3306771351843,-0.123781276275096,0.432918155599401,0.113417477384324,0.944869233140878,0.999822123505485
NCMAP,10.5311711883821,-0.0597731347499676,0.359550075963661,0.115339583309009,0.943961599976972,0.999822123505485
NCOA3,6.5430404387551,0.935739688133066,0.481026523493265,3.92609234052246,0.140429995048553,0.935380535947038
NCOA4,23.1039191406703,-0.0162418858965387,0.243537266247889,0.179200400962401,0.914296647570273,0.999822123505485
NCOA5,6.30726080116388,0.248178780701469,0.47225690372663,0.541909201587934,0.762651119374431,0.999822123505485
NCOA7,10.5334264385138,2.04895828928911,0.587779473185569,15.0059181855692,0.00055145016125918,0.0177631141891317
NCOR1,8.11045945504279,0.309496397905844,0.424712873966815,0.541527606188609,0.762796645336221,0.999822123505485
NCSTN,13.6282934917368,-0.230230339515303,0.309987819535084,0.927125397703037,0.629038573620303,0.999822123505485
NDC1,6.65133534293933,0.562527104269206,0.447019835239991,1.58845717175819,0.451929725461928,0.999822123505485
NDC80,5.76053858700142,1.91203438181953,0.547576890796366,13.278830327664,0.00130779186420814,0.0358641300418882
NDFIP1,9.58864551927799,-0.519141220884248,0.378342809142087,2.13968850596527,0.343061944132642,0.999822123505485
NDST1,5.95913906091312,-0.357020062945285,0.470908157314737,1.53774565272868,0.463535258679114,0.999822123505485
NDUFA1,36.565256796848,0.0315266948056225,0.216967152600695,0.104514429201217,0.949084716998357,0.999822123505485
NDUFA10,22.6946558951053,-0.0493696526765619,0.248666856193447,0.043680989383688,0.97839628200618,0.999822123505485
NDUFA11,27.3283810339063,0.175372897768143,0.249063349086995,0.870859152995685,0.646986677102429,0.999822123505485
NDUFA12,37.7611028978647,-0.107650388428422,0.210171277335277,0.262038316236243,0.877200968710287,0.999822123505485
NDUFA13,63.5830989980787,-0.165899822045952,0.165280035283299,1.83277549490963,0.39996119565008,0.999822123505485
NDUFA2,21.5566359017655,-0.0712478006074465,0.265205335786379,0.433507948242784,0.805128027270611,0.999822123505485
NDUFA3,48.5157174729035,0.0361536427677757,0.20447481692781,0.595740709663175,0.7423975817685,0.999822123505485
NDUFA4,26.7934508650382,-0.0374880847206652,0.238794736722456,0.083482779064056,0.959117786402232,0.999822123505485
NDUFA5,9.59569276773441,0.1707649607274,0.370948361388985,0.453173653473954,0.797250116681527,0.999822123505485
NDUFA6,22.1668960708176,-0.0670270816141786,0.247775214742749,0.0802531619407603,0.9606678291897,0.999822123505485
NDUFA7,5.76443404105589,-0.547439451544375,0.484984705449863,1.29667221155779,0.52291512876644,0.999822123505485
NDUFA8,11.4763119487327,-0.32902886129439,0.348883195822807,1.24755259523434,0.535916830130978,0.999822123505485
NDUFA9,35.7754547903791,0.220113522934414,0.231686443176883,3.74999065303592,0.153355683548286,0.981734386374308
NDUFAB1,46.0116826492479,-0.209740911474046,0.198421013589311,1.1218043799682,0.570693957149576,0.999822123505485
NDUFAF2,17.0739266878135,-0.564542679224218,0.284767964644652,4.21858179444948,0.121323967099899,0.864894978576327
NDUFAF3,6.84541621038408,-0.0800733707480272,0.443279947094921,0.374005898899533,0.829441289986377,0.999822123505485
NDUFAF4,11.0927619880225,-0.459093736168598,0.383757926867271,1.45238010685344,0.483748539663231,0.999822123505485
NDUFAF8,6.41450633571904,-0.166031168084464,0.469191136630248,0.155916557351503,0.925003018089337,0.999822123505485
NDUFB1,76.6796115488098,0.131698452384133,0.149171614383462,0.810296276711696,0.666878013328357,0.999822123505485
NDUFB10,8.5512007061085,-0.344593683391865,0.416933900286689,0.838242318633604,0.657624513104076,0.999822123505485
NDUFB11,24.1818760486903,0.252648758009309,0.251916867666216,1.08174335621549,0.582240504808437,0.999822123505485
NDUFB2,49.8640012460879,0.112897437006701,0.195647792419793,0.338170131367846,0.844437067714007,0.999822123505485
NDUFB3,51.2983986502969,0.204552168588456,0.171474376244992,1.47712173993469,0.477801038797139,0.999822123505485
NDUFB4,11.972312229441,-0.0575573315761736,0.337439648637322,0.0737055707218204,0.963818013026498,0.999822123505485
NDUFB5,41.8323293752221,-0.0370684581485342,0.182610643770946,0.0729621226963602,0.964176353923673,0.999822123505485
NDUFB6,15.7557960667818,-0.244871685484256,0.304486507855054,0.668313931848182,0.715941395004295,0.999822123505485
NDUFB7,37.0526403192613,-0.0596463933864815,0.204295600304071,0.15626484588455,0.924841948142331,0.999822123505485
NDUFB8,23.4117387665262,0.0842708155787483,0.246528968966773,0.478235641870668,0.787322113879893,0.999822123505485
NDUFB9,47.9752711031941,-0.151807049092958,0.182069543558017,0.697027477553974,0.705736219004798,0.999822123505485
NDUFC2,25.5085730039873,-0.153284641374457,0.28041018121093,0.340646104122371,0.843392312957234,0.999822123505485
NDUFS1,13.9919978378948,-0.0350718892976819,0.306788072614989,0.246720541948257,0.883945145409411,0.999822123505485
NDUFS2,13.137545551822,0.0910479788295826,0.318507638959467,0.161766037539074,0.922301577107534,0.999822123505485
NDUFS3,30.6140705983064,-0.0553996726354568,0.217962130768375,0.247527490903643,0.883588568043328,0.999822123505485
NDUFS4,27.8134575203223,-0.148380855828135,0.231758891636228,0.461616697453692,0.793891601792501,0.999822123505485
NDUFS5,74.4786620044511,0.00687435253035597,0.158819960606957,0.00620248750298913,0.996903560137615,0.999822123505485
NDUFS6,26.6850902004767,-0.0117125891209031,0.237592122135507,0.771917400602341,0.679798600578043,0.999822123505485
NDUFS7,9.17643242530728,-0.090140207967801,0.382040945592663,0.0731763994509862,0.964073059167185,0.999822123505485
NDUFS8,30.6205238355486,0.117596429327879,0.229925457418119,0.296675324286319,0.862139953763267,0.999822123505485
NDUFV1,32.9696429373672,0.0488174686603961,0.207635408270447,1.19055079157383,0.551410688775086,0.999822123505485
NDUFV2,42.16222181974,-0.00660983219857671,0.19622446716518,0.016160589868889,0.991952262897358,0.999822123505485
NEAT1,16.6685239444004,0.113332822749017,0.414498679207371,0.202414439724222,0.903745739413566,0.999822123505485
NECAB3,5.40622988372693,-0.123658755464097,0.497138807200084,0.0649172915410432,0.968062482481591,0.999822123505485
NECAP1,7.04181515473603,-0.0130381735211251,0.498286489319839,0.0551217755123972,0.972815448200313,0.999822123505485
NECAP2,8.98486571776005,0.182381679376112,0.401652614044708,0.245746472838384,0.884375762093984,0.999822123505485
NECTIN2,19.6058281128208,0.749099035840536,0.306939133832922,6.0774150709695,0.0478967543619217,0.505480562951862
NECTIN3,33.1880249621983,-0.598712495444241,0.212035719388265,8.1138312617899,0.0173023035892479,0.260089936423065
NEDD1,11.7549774662347,1.19487209864449,0.445955096256686,7.61243301942096,0.0222321351005274,0.309016526237467
NEDD4,6.93991244436135,0.949091918935341,0.575113190080096,3.38846935161492,0.183739795742117,0.999822123505485
NEDD4L,18.9572569659113,0.572008833326672,0.288646428940831,6.70300886545831,0.0350316117338738,0.413941628974387
NEDD8,85.3852334583024,-0.0772826100638457,0.17560769480131,1.00467700764645,0.605113942590817,0.999822123505485
NEDD9,5.84341369203028,1.69487272296646,0.615047428504337,9.6355702697073,0.00808467378572002,0.150518330298053
NEK2,5.69477344710393,1.31056772513451,0.520688906044229,6.6020636450633,0.0368451301453003,0.428078534970588
NEK6,6.04095458697311,-0.388240977384502,0.458670058103083,1.06867831545805,0.58605645308126,0.999822123505485
NEK7,25.1576465374997,-0.116432660251089,0.239176034046593,0.253231865581199,0.881071998486798,0.999822123505485
NELFCD,20.3560065451785,-0.0479806053375584,0.269954270231305,0.777125911609886,0.67803053457811,0.999822123505485
NELFE,48.9568552468619,-0.153199010595639,0.171904601790225,0.794741645254653,0.672084755183249,0.999822123505485
NEMF,12.9453921754398,0.150225036692424,0.323171017227078,0.259249843275065,0.878424847291496,0.999822123505485
NENF,10.8640798516403,0.22390741918461,0.352481649221973,0.444718882175358,0.800627534177055,0.999822123505485
NEPRO,6.83366387816787,0.697143184744883,0.458469295074882,2.37355270507382,0.305203548591689,0.999822123505485
NET1,18.3626466373949,0.147984005884963,0.27118389262033,0.675575563268445,0.713346657097854,0.999822123505485
NETO2,15.7601553904224,-0.0741121504153949,0.298083733072296,0.440061115983909,0.802494274974196,0.999822123505485
NEU1,19.4902042317065,-0.589641026149071,0.266118734457439,7.65206900067849,0.0217958760230054,0.305189762245545
NEURL3,6.03230021295663,2.29272721914539,0.718432680172388,11.1837667885998,0.00372799995473788,0.0860688795897322
NF1,4.73951939843447,0.0552351749433716,0.54324429139786,0.0659071098989159,0.967583498009909,0.999822123505485
